_id,album,artist,count,lyrics,melon_id,name,singer,song_id,
57260c962641f9921927049e,영화 Begin Again OST,,60,Please don't see Just a boy caught up in dreams And fantasies Please see me Reaching out for someone I can't see Take my hand Let's see where we wake up tomorrow Best laid plans Sometimes are just a one night stand I'll be damned Cupid's demanding back it's arrow So let's get drunk on our tears And God tell us the reason Youth is wasted on the young It's hunting season And the lambs are on the run Searching for meaning But are we all lost stars Trying to light up the dark Who are we Just a speck of dust Within the galaxy Woe is me If we're not careful Turns into reality But don't you dare Let our best memories bring you sorrow Yesterday I saw a lion kiss a deer Turn the page Maybe we'll find a brand new ending Where we're dancing in our tears And God tell us the reason Youth is wasted on the young It's hunting season And the lambs are on the run We're searching for meaning But are we all lost stars Trying to light up the dark and I thought I saw you out there crying and I thought  I heard you call my name and I thought I heard you out there crying But just the same And God give us the reason Youth is wasted on the young It's hunting season And this lamb is on the run Searching for meaning But are we all lost stars Trying to light up the dark and I thought I saw you out there crying and I thought I heard you call my name and I thought  I heard you out there crying But are we all lost stars Trying to light up the dark But are we all lost stars Trying to light up the dark,4743560,Lost Stars,Adam Levine,728154,
57260c962641f992192704c3,"San E, 레이나 Project Single `한여름밤의 꿀`",코스믹 사운드,39,무더운 밤 잠은 오지 않고 이런저런 생각에 불러본 너 나올 줄 몰랐어 간지러운 바람 웃고 있는 우리 밤하늘에 별 취한듯한 너 시원한 beer cheers 바랄게 뭐 더 있어 한여름밤의 꿀 한여름밤의 꿀 so sweet so sweet yum 정말 오랜만이야 어떻게 지냈어 나 똑같지 뭐 그냥 열심히 일했어 넌 어때 그때 그 사람 계속 만나 헤어졌구나 미안 괜한 얘기 꺼내 어쨌든 반가워 시간 진짜 빠르다 벌써 여기까지 왔네 우리도 근데 어쩜 넌 하나 변함없이  여전히 이쁘네 던진 농담 반 진담 반 왜 말  돌리는데 술 때문인 건지 아니면 부끄러운 건지 빨개지는 볼 너 생각나로  피어나는 추억에 화원 색색 아련한 이야기꽃 웃음꽃 I want to tell you something 예전에 나 너 좋아했던 거 알어 and you said I know 나 좀 취했나 봐 헛소리 신경 쓰지 말고 cheers 건배 오늘처럼 무더운 밤 잠은 오지 않고 이런저런 생각에 불러본 너 나올 줄 몰랐어 간지러운 바람 웃고 있는 우리 밤하늘에 별 취한듯한 너 시원한 beer cheers 바랄게 뭐 더 있어 한여름밤의 꿀 이건 마치 한여름밤의 꿀 우린 마치 so sweet so sweet yum Hold up 지금 나오는 노래 뭐지  잠깐 Hold up 알듯한데 제목 기억 안 나는 옛 노래 흥얼거려 멜로디 시원한 밤공기 자리 옮길 겸 걷자 신난다며 폴짝 뛰어가는 뒷모습 참 순수해 너란 여자 그러다 벌레 한 마리에 기겁하더니 가로등 불빛 아래 포개지는 그림자 하나 이 순간 둘 행복해 셋 어느새 쥐고 있는 손가락 넷 한여름밤의 꿈 깨고 싶지 않은 한여름밤의 꿀 바로 오늘 같은 무더운 밤 잠은 오지 않고 이런저런 생각에 불러본 너 나올 줄 몰랐어 간지러운 바람 웃고 있는 우리 밤하늘에 별 취한듯한 너 시원한 beer cheers 바랄게 뭐 더 있어 한여름밤의 꿀 이건 마치 한여름밤의 꿀 우린 마치 so sweet so sweet yum 오늘 너무 즐거웠어 너무 즐거웠어 너무 반가웠어 나도 반가웠어 잘 자 굿나잇 You have a sweet dream 이런 널 보고 있자니 바랄게 없어서 행복했어 So happy 너무 행복했어 Me too 잘 자 굿나잇 You have a sweet dream 이런 널 안고 있자니 바랄게 뭐 더 있어 한여름밤의 꿀 한여름밤의 꿀 so sweet so sweet yum 한여름밤의 꿀 이건 마치 한여름밤의 꿀 우린 마치 so sweet so sweet yum,4681146,한여름밤의 꿀,"산이(San E), 레이나",707022,밤 잠 오지 않고 저런 생각 불러 본 너 나올 줄 몰랐 바람 웃고 우리 밤하늘 별 취한 너 바랄 뭐 더 여름밤 꿀 여름밤 꿀 정말 오랜만 지냈 나 뭐 그냥 일했 넌 그때 그 사람 계속 만나 헤어졌 미안 괜 얘기 꺼내 어쨌든 시간 진짜 벌써 여기 왔 우리 어쩜 넌 하나 던진 농담 반 진담 반 왜 말 돌리는 술 때문 거인 거인 볼 너 생각나 피어 추억 화원 색색 이야기 꽃 웃음꽃 예전 나 너 거 알어 나 좀 취했 봐 헛소리 신경 쓰 건배 오늘 밤 잠 오지 않고 저런 생각 불러 본 너 나올 줄 몰랐 바람 웃고 우리 밤하늘 별 취한 너 바랄 뭐 더 여름밤 꿀 것 마치 여름밤 꿀 우린 마치 지금 나오는 노래 뭐 잠깐 알 데 제목 기억 안 나 옛 노래 흥 얼거 멜로디 밤 공기 자리 옮길 겸 걷자 신 난 폴짝 뛰어가는 뒷모습 참 너란 여자 벌레 한 마리 기겁 하더 가로등 불빛 아래 포 그림자 하나 이 순간 둘 셋 쥐 손가락 넷 여름밤 꿈 깨고 싶지 않은 여름밤 꿀 바로 오늘 밤 잠 오지 않고 저런 생각 불러 본 너 나올 줄 몰랐 바람 웃고 우리 밤하늘 별 취한 너 바랄 뭐 더 여름밤 꿀 것 마치 여름밤 꿀 우린 마치 오늘 너무 너무 너무 나도 잘 자 굿나잇 널 보고 바랄 너무 잘 자 굿나잇 널 안고 바랄 뭐 더 여름밤 꿀 여름밤 꿀 여름밤 꿀 것 마치 여름밤 꿀 우린 마치
57260c962641f992192704e2,신촌을 못가,DK$HINE,31,신촌을 못가 한번을 못가 혹시 너와 마주칠까 봐 널 보면 눈물이 터질까 봐 친구들 한잔 하자고 또 꼬시며 불러대도 난 안가 아니 죽어도 못가 자주 갔었던 좋아했었던 사거리 그 포장마차가 그립다 니가 너무 그립다 새빨개진 그 얼굴로 날 사랑한다 했었던 그곳엘 내가 어떻게 가니 오늘 그 거리가 그리워 운다 또 운다 아직 많이 보고 싶나 봐 너도 어디선가 나처럼 울까 또 울까 그런 너를 마주칠까 신촌을 못가 데려다주던 아쉬워하던 막차 버스 안에서 우리 좋았지 우리 너무 좋았지 뒷자리 창가에 앉아 호 입김 불며 그리던 니 이름 그리고 널 사랑해 그걸 어떻게 잊니 오늘 그 거리가 그리워 운다 또 운다 아직 많이 보고 싶나 봐 너도 어디선가 나처럼 울까 또 울까 그런 너를 마주칠까 신촌을 못가 우리 둘만 있어도 좋았잖아 종일 땀이 찼던 두 손 뜨겁던 입맞춤도 다 거기 있잖아 다 살아 있잖아 오늘 이 노래를 부른다 Good bye and Good bye 이젠 너를 놓아 줄까 봐 마지막으로 널 부른다 사랑해 널 사랑해 너를 만난 그 곳은 참 행복했었다,4016085,신촌을 못가,포스트맨 (Postmen),398784,신촌 못 한번 못 혹시 너 마주칠 봐 널 보면 눈물 터질 봐 친구 한잔 하자 또 꼬시 불러 대도 난 안 죽어 못 자주 갔 사거리 그 포장마차 그립 니 너무 그립 새 그 얼굴 날 사랑한 했 곳 내 가니 오늘 그 거리 운 또 운 아직 보고 싶 봐 너 어디 선 나 울 또 울 너 마주칠 신촌 못 데려 막차 버스 안 우리 우리 너무 뒷 창가 앉아 호 입김 불며 그리 니 이름 널 사랑해 잊니 오늘 그 거리 운 또 운 아직 보고 싶 봐 너 어디 선 나 울 또 울 너 마주칠 신촌 못 우리 둘 종일 땀 찼 두 손 입맞춤 거기 살 오늘 이 노래 부른 젠 너 놓 줄 봐 마지막 널 부른 사랑해 널 사랑해 너 만난 그 곳 참
57260c972641f992192705b6,5집 시소,고범준,21,달이 차고 내 마음도 차고 이대로 담아 두기엔  너무 안타까워 너를 향해 가는데 달은 내게 오라 손짓하고  귓속에 얘길 하네 지금 이 순간이  바로 그 순간이야 제일 마음에 드는 옷을 입고 노란 꽃 한 송이를 손에 들고 널 바라 보다 그만  나도 모르게 웃어버렸네  이게 아닌데 내 마음은 이게 아닌데 널 위해 준비한 오백 가지 멋진 말이 남았는데 사랑한다는  그 흔한 말이 아니야 그 보단 더욱더 로맨틱하고 달콤한 말을 준비했단 말야 숨이 차고 밤 공기도 차고 두 눈을 감아야만  네 모습이 보여 걸을 수가 없는데 구름 위를 걷는다는 말이  과장이 아니란 걸 알게 됐어 널 알게 된 후부터 나의 모든 건 다 달라졌어 이게 아닌데 내 마음은 이게 아닌데 널 위해 준비한 오백 가지  멋진 말이 남았는데 사랑한다는 그 흔한 말이 아니야 그 보단 더욱더 로맨틱하고 달콤한 말을 준비했단 말야 나를 봐줘요 내 말을 들어봐 줘요 아무리 생각을 하고 또 해도 믿어지지 않을 만큼 사랑해,2627301,고백,뜨거운 감자,40943,달이 차고 내 마음 차고 담아 두기 너무 너 향해 가는 달 내게 오라 손짓 귓속 얘길 하네 지금 이 순간 바로 그 순간 제일 마음 드는 옷 입고 꽃 한 송이 손 들 널 바라 보다 나도 모르 웃어 버렸 이 내 마음 이 널 위해 준비한 오백 가지 말 남았 사랑한 그 말 그 더욱더 로맨틱 말 준비했 말 숨 차고 밤 공기 차고 두 눈 감 네 모습 보여 걸 수가 구름 위 걷는 말 과장 걸 알 됐 널 알 된 후 나 모든 건 달라졌 이 내 마음 이 널 위해 준비한 오백 가지 말 남았 사랑한 그 말 그 더욱더 로맨틱 말 준비했 말 나를 봐 내 말 들어 봐 줘 생각 하고 또 해도 믿어지 않 만큼 사랑해
57260c972641f992192705d1,응답하라 1997 Love Story Part 1,김두현,29,all for you   벌써 며칠째 전화도 없는 너  얼마 후면 나의 생일이란 걸 아는지  눈치도 없이 시간은 자꾸만 흘러가고  난 미움보다 걱정스런 맘에  무작정 찾아간 너의 골목 어귀에서  생각지 못한 웃으며   반기는 너를 봤어  사실은 말야 나 많이 고민했어  네게 아무것도 해줄 수 없는걸  아주 많이 모자라도 가진 것 없어도  이런 나라도 받아 줄래  너를 위해서 너만을 위해서  난 세상 모든 걸   다 안겨 주지는 못하지만  난 너에게만 이제 약속할게  오직 너를 위한 내가 될게  Is only for you  just wanna be for you  넌 그렇게 지금 모습 그대로   내 곁에 있으면 돼  난 다시 태어나도   영원히 너만 바라볼게 넌 모르지만 조금은 힘들었어  네게 어울리는 사람이 나인지  그건 내가 아니라도 다른 누구라도  이젠 그런 마음 버릴래  너를 위해서 너만을 위해서  난 세상 모든 걸   다 안겨 주지는 못하지만  난 너에게만 이제 약속할게  오직 너를 위한 내가 될게  Is only for you   just wanna be for you  넌 그렇게 지금 모습 그대로   내 곁에 있으면 돼  난 다시 태어나도   영원히 너만 바라볼게  love 내 작은 맘속을  oh love 네 향기로 채울래  그 속에 영원히 갇혀 버린 데도  난 행복 할 수 있도록  너를 위해서 너를 위해서  너만을 위해서  난 세상 모든 걸   다 안겨 주지는 못하지만  난 너에게만 이제 약속할게  오직 너를 위한 내가 될게  Is only for you   just wanna be for you 넌 그렇게 지금 모습 그대로  내 곁에 있으면 돼 난 다시 태어나도  영원히 너만 바라볼게,3890826,All For You,"정은지 (에이핑크), 서인국",322377,벌써 며칠 전화 너 얼마 후 나 생일 걸 아는 눈치 시간 자꾸만 흘러가고 난 미움 맘 무작정 찾아간 너 골목 어귀 생각 못 웃으 반기는 너 봤 사실 말 나 고민했 네 무것 해줄 수 아주 모자라도 가진 것 나라 받아 줄 너 위해서 너 위해서 난 세상 모든 걸 안겨 주지 하지 난 너 이제 약속할 오직 너 위한 내 될 넌 지금 모습 그대로 내 곁 돼 난 다시 태어나도 너 바라볼 넌 모르 조금 네 어울리는 사람 나인 내 다른 누구 젠 마음 버릴 너 위해서 너 위해서 난 세상 모든 걸 안겨 주지 하지 난 너 이제 약속할 오직 너 위한 내 될 넌 지금 모습 그대로 내 곁 돼 난 다시 태어나도 너 바라볼 내 맘속 네 향기 채울 그 속 갇혀 버린 난 행복 할 수 너 위해서 너 위해서 너 위해서 난 세상 모든 걸 안겨 주지 하지 난 너 이제 약속할 오직 너 위한 내 될 넌 지금 모습 그대로 내 곁 돼 난 다시 태어나도 너 바라볼
57260c982641f9921927062d,CHAT-SHIRE,이채규,28,I'm twenty three  난 수수께끼 Question 뭐게요 맞혀봐요 I'm twenty three 틀리지 말기 Because  난 몹시 예민해요 맞혀봐 한 떨기 스물셋 좀  아가씨 태가 나네 다 큰 척해도 적당히 믿어줘요 얄미운 스물셋 아직 한참 멀었다 얘  덜 자란 척해도 대충 속아줘요 난 그래 확실히 지금이 좋아요  아냐 아냐 사실은 때려 치고 싶어요 아 알겠어요 나는 사랑이 하고 싶어 아니 돈이나 많이 벌래 맞혀봐  어느 쪽이게 얼굴만 보면 몰라 속마음과 다른 표정을 짓는 일 아주 간단하거든 어느 쪽이게 사실은 나도 몰라 애초에 나는 단 한 줄의  거짓말도 쓴 적이 없거든 여우인 척 하는 곰인 척 하는 여우 아니면 아예 다른 거 어느 쪽이게 뭐든 한 쪽을 골라 색안경 안에 비춰지는 거 뭐 이제 익숙하거든 Check it out 겁나는 게 없어요 엉망으로 굴어도  사람들은 내게 매일 친절해요 인사하는 저 여자 모퉁이를 돌고도 아직 웃고 있을까 늘 불안해요 난 영원히 아이로 남고 싶어요 아니 아니 물기 있는 여자가 될래요 아 정했어요 난 죽은 듯이 살래요 아냐 다 뒤집어 볼래 맞혀봐 어느 쪽이게 얼굴만 보면 몰라 속마음과 다른 표정을 짓는 일 아주 간단하거든 어느 쪽이게 사실은 나도 몰라 애초에 나는 단 한 줄의  거짓말도 쓴 적이 없거든 여우인 척 하는 곰인 척 하는 여우 아니면 아예 다른 거 어느 쪽이게 뭐든 한 쪽을 골라 색안경 안에 비춰지는 거 뭐 이제 익숙하거든 난 당신 맘에 들고 싶어요 아주 살짝만 얄밉게 해도 돼요 난 당신 맘에 들고 싶어요 자기 머리 꼭대기 위에서 놀아도 돼요 맞혀봐 어느 쪽이게 얼굴만 보면 몰라 속마음과 다른 표정을 짓는 일 아주 간단하거든 어느 쪽이게 사실은 나도 몰라 애초에 나는 단 한 줄의  거짓말도 쓴 적이 없거든 여우인 척 하는 곰인 척 하는 여우 아니면 아예 다른 거 어느 쪽이게 뭐든 한 쪽을 골라 색안경 안에 비춰지는 거 뭐 이제 익숙하거든,7896508,스물셋,아이유 (IU),914939,난 수수께끼 뭐 요 맞 봐 틀리 말기 난 몹시 예민 요 맞 봐 한 떨기 스물 셋 좀 아가씨 태 나네 큰 척 믿어 스물 셋 아직 한참 얘 덜 자란 척 대충 속 줘 난 지금 아냐 아냐 사실 때려 싶어 알 나 사랑 하고 싶어 돈 벌 맞 봐 쪽 얼굴 보면 몰라 속마음 다른 표정 짓는 일 아주 쪽 사실 나도 몰라 애초 나 단 한 줄 거짓말 쓴 적 여우 척 하는 곰 척 하는 여우 아예 다른 거 쪽 뭐 한 쪽 골라 색안경 안 비춰 거 뭐 이제 겁나는 게 엉망 사람 내게 매일 인사하는 저 여자 모퉁이 돌고 아직 웃고 늘 난 아이 남고 싶어 물기 여자 될 정했 난 죽은 듯이 살 아냐 뒤집 볼 맞 봐 쪽 얼굴 보면 몰라 속마음 다른 표정 짓는 일 아주 쪽 사실 나도 몰라 애초 나 단 한 줄 거짓말 쓴 적 여우 척 하는 곰 척 하는 여우 아예 다른 거 쪽 뭐 한 쪽 골라 색안경 안 비춰 거 뭐 이제 난 당신 맘 들 싶어 아주 살짝 해도 돼 난 당신 맘 들 싶어 자기 머리 꼭대기 위 놀아 돼 맞 봐 쪽 얼굴 보면 몰라 속마음 다른 표정 짓는 일 아주 쪽 사실 나도 몰라 애초 나 단 한 줄 거짓말 쓴 적 여우 척 하는 곰 척 하는 여우 아예 다른 거 쪽 뭐 한 쪽 골라 색안경 안 비춰 거 뭐 이제
57260c982641f992192706af,쿠데타 (COUP D`ETAT),TEDDY,25,영원한 건 절대 없어 결국에 넌 변했지 이유도 없어 진심이 없어 사랑 같은 소리 따윈 집어 쳐 오늘밤은 삐딱하게 내버려둬 어차피 난 혼자였지 아무도 없어 다 의미 없어 사탕 발린 위로 따윈 집어 쳐 오늘밤은 삐딱하게 버럭버럭 소리쳐 나는 현기증 내 심심풀이 화풀이  상대는 다른 연인들 괜히 시비 걸어 동네 양아치처럼 가끔 난 삐딱하게  다리를 일부러 절어 이 세상이란 영화속  주인공은 너와나 갈 곳을 잃고 헤매는  외로운 저 섬 하나 텅텅 빈 길거리를  가득 채운 기러기들 내 맘과 달리 날씨는  참 더럽게도 좋아 너 하나 믿고 마냥  행복했었던 내가 우습게 남겨졌어 새끼손가락 걸고  맹세했었던 네가 결국엔 영원한 건 절대 없어 결국에 넌 변했지 이유도 없어 진심이 없어 사랑 같은 소리 따윈 집어 쳐 오늘밤은 삐딱하게 내버려둬 어차피 난 혼자였지 아무도 없어 다 의미 없어 사탕 발린 위로 따윈 집어 쳐 오늘밤은 삐딱하게 짙은 아이라인 긋고  스프레이 한 통 다 쓰고 가죽바지 가죽자켓  걸치고 인상 쓰고 아픔을 숨긴 채 앞으로  더 비뚤어질래 네가 미안해지게  하늘에다 침을 칵 투박해진 내 말투와  거칠어진 눈빛이 무서워 너 실은 나 있지 두려워져  돌아가고픈데 갈 데 없고 사랑하고픈데 상대 없고  뭘 어쩌라고 돌이 킬 수 없더라고 너 하나 믿고 마냥  행복했었던 내가 우습게 남겨졌어 새끼손가락 걸고  맹세했었던 네가 결국엔 영원한 건 절대 없어 결국에 넌 변했지 이유도 없어 진심이 없어 사랑 같은 소리 따윈 집어 쳐 오늘밤은 삐딱하게 내버려둬 어차피 난 혼자였지 아무도 없어 다 의미 없어 사탕 발린 위로 따윈 집어 쳐 오늘밤은 삐딱하게 오늘밤은 나를 위해 아무 말 말아줄래요 혼자인 게 나 이렇게  힘들 줄 몰랐는데 그대가 보고 싶어 오늘밤만 나를 위해  친구가 되어줄래요 이 좋은 날 아름다운  날 네가 그리운 날 오늘밤은 삐딱하게,4232200,삐딱하게 (Crooked),G-Dragon (빅뱅),548248,건 절대 넌 이유 진심 사랑 소리 따윈 집어 쳐 오늘밤 삐 내버려 둬 어차피 난 혼자 였 무도 의미 사탕 발린 위로 따윈 집어 쳐 오늘밤 삐 소리쳐 나 현기증 내 심심 풀이 화 풀이 상대 다른 연 시비 걸어 동네 양 아치 가끔 난 삐 다리 일부러 절어 이 세상 영화 속 주인공 너와나 갈 곳 잃고 헤매는 저 섬 하나 텅텅 빈 길거리 가득 채운 기러기 내 맘 달리 날씨 참 너 하나 믿고 마냥 내 우습 남겨 새끼손가락 걸고 맹세 했 네 건 절대 넌 이유 진심 사랑 소리 따윈 집어 쳐 오늘밤 삐 내버려 둬 어차피 난 혼자 였 무도 의미 사탕 발린 위로 따윈 집어 쳐 오늘밤 삐 아이라인 긋고 스프레이 한 통 쓰 가죽 바지 가죽 자켓 걸 인상 쓰 아픔 숨긴 채 앞 더 비뚤어질 네 하늘 침 칵 투 박해진 내 말투 거칠 눈빛 너 실 나 돌아가 갈 데 사랑하고 픈데 상대 뭘 돌이 킬 수 너 하나 믿고 마냥 내 우습 남겨 새끼손가락 걸고 맹세 했 네 건 절대 넌 이유 진심 사랑 소리 따윈 집어 쳐 오늘밤 삐 내버려 둬 어차피 난 혼자 였 무도 의미 사탕 발린 위로 따윈 집어 쳐 오늘밤 삐 오늘밤 나를 위해 무 말 말 혼자 게 나 줄 몰랐 그대 보고 싶어 오늘밤 나를 위해 친구 되어 이 날 날 네 날 오늘밤 삐
57260c982641f992192706b2,응답하라 1988 OST Part 3,Philtre,24,내 곁에만 머물러요 떠나면 안돼요 그리움 두고 머나먼 길 그대 무지개를 찾아올 순 없어요 노을 진 창가에 앉아 멀리 떠가는 구름을 보면 찾고 싶은 옛 생각들 하늘에 그려요 음 불어오는 차가운 바람 속에 그대 외로워 울지만 나 항상 그대 곁에 머물겠어요 떠나지 않아요 노을 진 창가에 앉아 멀리 떠가는 구름을 보면 찾고 싶은 옛 생각들 하늘에 그려요 음 불어오는 차가운 바람 속에 그대 외로워 울지만 나 항상 그대 곁에 머물겠어요 떠나지 않아요 내 곁에만 머물러요 떠나면 안돼요,7942948,소녀,오혁,928250,내 곁 머물러 떠나면 돼 그리움 두고 길 그대 무지개 찾아올 순 노을 진 창가 앉아 멀리 떠 구름 보면 찾고 싶은 옛 생각 하늘 그려 음 불어오는 바람 속 그대 외로워 울 나 항상 그대 곁 머물 떠나지 않아 노을 진 창가 앉아 멀리 떠 구름 보면 찾고 싶은 옛 생각 하늘 그려 음 불어오는 바람 속 그대 외로워 울 나 항상 그대 곁 머물 떠나지 않아 내 곁 머물러 떠나면 돼
57260c982641f992192706ea,24,최성일,31,인터넷에 나를 쳐보면  이제 내 노래가 나와 내가 왜 굳이 이렇게 가수가 된지 넌 알까 유명하고팠던 이유는 오직 단 하나뿐이니까 니가 날 보고 날 알아듣고 내 생각하라고 TV에 나와 노래해 혹시 니가 볼까봐 날 들으면 날 본다면 날 찾아줄까봐 기를 쓰고 노래해 그 옛날의 널 위해 그때 다 하지 못했던 내 맘을 담아서 이렇게 노래해 못해부터 살다가까지 니가 없던 건 없으니까 솔직히 터놓고 말해 모두 너와 내 얘기니까 내 노랠 듣고 내가 울고 내가 슬퍼하고 혼자 미치는 나의 이유를 넌 알 것 같은데 TV에 나와 노래해 혹시 니가 볼까봐 날 들으면 날 본다면 날 찾아줄까봐 기를 쓰고 노래해 그 옛날의 널 위해 그때 다 하지 못했던 내 맘을 담아서 내 아픔과 내 눈물과 내 진심을 다해 내 맘 전한다면 너에게 들릴까 이 몇 분짜리 노래가 별거 아닌 가사가 니 귓가에 니 마음속에 울려 퍼지기를 미치도록 기도해 제발 니가 듣기를 이런 내 맘이 들리면 너 돌아오라고 눈물로 노래해,3864961,가수가 된 이유,신용재 (포맨),302727,인터넷 나를 쳐 보면 이제 내 노래 나와 내 왜 굳이 가수 된 넌 알 팠 이유 오직 단 하나 니 날 보고 날 알아듣 내 생각 하라 나와 노래해 혹시 니 볼 날 들 날 본 날 찾아 기를 쓰 노래해 그 옛날 널 위해 그때 하지 했 내 맘 담아 노래해 해 살 니 건 터 놓 말해 모두 너 내 얘기 내 듣고 내 울 내 슬퍼하고 혼자 나 이유 넌 알 것 나와 노래해 혹시 니 볼 날 들 날 본 날 찾아 기를 쓰 노래해 그 옛날 널 위해 그때 하지 했 내 맘 담아 내 아픔 내 눈물 내 진심 다해 내 맘 전한 너 들릴 이 몇 분 짜 노래 별거 가사 니 귓가 니 마음속 울려 퍼지 기를 기도 제발 니 듣기 내 맘 들리 너 돌아오 눈물 노래해
57260c982641f99219270740,XOXO (Kiss & Hug) Repackage,John Major,41,Yo Okay 나 혹시 몰라 경고하는데 잘 들어 지금 위험해 So Dangerous 자꾸 나를 자극하지마 큰일 나  나도 날 몰라  숨이 자꾸 멎는다 네가 날 향해 걸어온다 나를 보며 웃는다 너도 내게 끌리는지  눈앞이 다 캄캄해 네가 뚫어져라 쳐다볼 땐 귓가에 가까워진 숨소리 날 미치게 만드는 너인걸 아무도 널 못 보게 품에 감추고 싶어 널 노리는 시선들 내 안에 일어난 거센 소용돌이  검은 그림자 내 안에 깨어나 널 보는 두 눈에 불꽃이 튄다 그녀 곁에서 모두 다 물러나 이젠 조금씩 사나워진다 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 너 물러서지 않으면 다쳐도 몰라 날이 선 눈빛과 베일듯한 긴장감 지금 탐색 중이야 너의 주위를 Babe Babe Oh 넌 그냥 그대로 있어 나만을 바라보면서 절대 널 보내지 않아 두고 봐 Babe  흐린 공간속에서 선명하게 빛나는 널 노리는 시선들 내 안에 울리는 경보 울림소리 검은 그림자 내 안에 깨어나 널 보는 두 눈에 불꽃이 튄다 그녀 곁에서 모두 다 물러나 이젠 조금씩 사나워진다 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 너 물러서지 않으면 다쳐도 몰라 E X O 또 다른 늑대들이 볼세라 너무나 완벽한 내 여자라 품속엔 부드럽게 너를 안고 너만을 위해서 나는 난폭해지고 결국엔 강한 자가 얻게 되는 미인 자리가 없으니까 그냥 돌아가 I win 가능성 제로야 닳으니까 그만 봐 그녀를 넘본다면 나를 먼저 넘어봐  우리 말곤 하나둘씩 지워버리자 너하고 나만 여기 남아 멈춰진 듯이 워 검은 그림자 내 안에 깨어나 널 보는 두 눈에 불꽃이 튄다 그녀 곁에서 모두 다 물러나 이젠 조금씩 사나워진다 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 너 물러서지 않으면 다쳐도 몰라 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 너 물러서지 않으면 다쳐도 몰라,4193337,으르렁 (Growl),EXO,521677,나 혹시 몰라 경고 하는 잘 들어 지금 자꾸 나를 자극하지 큰일 나 나도 날 몰라 숨 자꾸 멎는 네 날 향해 걸어온 나를 보며 웃는 너 내게 끌리는 눈앞 네 뚫어 쳐다볼 땐 귓가 가까워진 숨소리 날 만드는 너 무도 널 못 보게 품 감추고 싶어 널 노리 시선 내 안 일어난 거 센 소용돌이 그림자 내 안 깨어나 널 보는 두 눈 불꽃 튄 그녀 곁 모두 물러나 젠 사 진 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 너 물러 서지 않으 다쳐 몰라 날 선 눈빛 베일 듯 긴장감 지금 탐색 중이 너 주위 넌 그냥 그대로 나 바라보면 절대 널 보내지 않아 두고 봐 흐린 공간 속 빛나는 널 노리 시선 내 안 울리는 경보 울림소리 그림자 내 안 깨어나 널 보는 두 눈 불꽃 튄 그녀 곁 모두 물러나 젠 사 진 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 너 물러 서지 않으 다쳐 몰라 또 다른 늑대 볼 너무나 내 여자 품속 너 안고 너 위해서 나 난폭 지고 자가 얻게 되는 미인 자리 그냥 돌아가 가능성 제로 닳으 봐 그녀 넘 본 나를 먼저 넘어 봐 우리 말 하나 둘 지워 버리 너 나 여기 남아 멈춰 듯이 워 그림자 내 안 깨어나 널 보는 두 눈 불꽃 튄 그녀 곁 모두 물러나 젠 사 진 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 너 물러 서지 않으 다쳐 몰라 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 나 으르렁 으르렁 으르렁 대 너 물러 서지 않으 다쳐 몰라
