"_id",album,artist,count,lyrics,melon_id,name,singer,song_id
57260ca02641f992192711c5,RISE,DEE.P (FUTURE BOUNCE),35,미안해 미안해 하지마  내가 초라해지잖아  빨간 예쁜 입술로  어서 나를 죽이고 가  나는 괜찮아  마지막으로 나를 바라봐줘  아무렇지 않은 듯 웃어줘  네가 보고 싶을 때  기억할 수 있게  나의 머릿속에 네 얼굴  그릴 수 있게  널 보낼 수 없는 나의 욕심이  집착이 되어 널 가뒀고  혹시 이런 나 땜에 힘들었니  아무 대답 없는 너  바보처럼 왜   너를 지우지 못해  넌 떠나버렸는데  너의 눈 코 입  날 만지던 네 손길  작은 손톱까지 다  여전히 널 느낄 수 있지만  꺼진 불꽃처럼  타들어가버린  우리 사랑 모두 다  너무 아프지만 이젠 널  추억이라 부를게  사랑해 사랑했지만  내가 부족했었나 봐  혹시 우연이라도  한순간만이라도 널  볼 수 있을까  하루하루가 불안해져  네 모든 게 갈수록 희미해져  사진 속에 너는 왜  해맑게 웃는데  우리에게 다가오는  이별을 모른 채  널 보낼 수 없는 나의 욕심이  집착이 되어 널 가뒀고  혹시 이런 나 땜에 힘들었니  아무 대답 없는 너  바보처럼 왜   너를 지우지 못해  넌 떠나버렸는데  너의 눈 코 입  날 만지던 네 손길  작은 손톱까지 다  여전히 널 느낄 수 있지만  꺼진 불꽃처럼  타들어가버린  우리 사랑 모두 다  너무 아프지만 이젠 널  추억이라 부를게  나만을 바라보던 너의 까만 눈  향기로운 숨을 담은 너의 코  사랑해 사랑해  내게 속삭이던 그 입술을 난  너의 눈 코 입  날 만지던 네 손길  작은 손톱까지 다  모두 다  여전히 널 느낄 수 있지만  널 느낄 수 있지만 꺼진 불꽃처럼 타들어가버린 우리 사랑 모두 다 너무 아프지만 이젠 널 추억이라 부를게,4671151,"눈, 코, 입",태양 (빅뱅),701499
57260ca02641f992192711cb,버스커 버스커 1집 마무리,배영준,23,사랑한단 말로는  사랑할 순 없군요 그대 상처 주네요  나의 뻔한 그 말이 너무 쉽게 뱉은 말  너무 쉬운 사랑은 다 거짓말이죠  그래 다 거짓말이죠 무엇을 원하는지  얼마나 힘든 건지 신경 쓰지 않죠  또 쉽게 넘어 갔나요 많이 힘들었나요  그대가 오늘은 헤어지자 말해요 정말로 사랑한담  기다려 주세요 사랑한단 그 말들도 당신의 행동 하나  진심만을 원하죠 정말로 사랑한담 기다려 주세요 그댈 위해 참아줘요 당신의 행동 하나  아픈 추억 되가요 정말로 사랑한다면 정말로 사랑한다면 사랑한단 말로는  사랑할 순 없군요 그대 기억 하나요  나의 뻔한 그 말이 그댈 웃게 했던 밤  너무 깊은 그 밤은 다 지나 가네요  모두 다 지나 갔군요 무엇을 말 했는지  얼마나 원했는지 기억 하지 않죠  그대만 지쳐 가나요 많이 힘들었나요   그대가 오늘은 헤어지자 말해요 정말로 사랑한담  기다려 주세요 사랑한단 그 말들도 당신의 행동 하나  진심 만을 원하죠 정말로 사랑한담  기다려 주세요 그댈 위해 참아줘요 당신의 행동 하나  아픈 추억 되가요 그때 또 하필 잡으려  건네는 이 뻔한 한마디 쉽게 뱉은 말 사랑 한단 말로는  사랑할 순 없군요 허 허우워 아아아 허어어 아아아 이젠 사랑할 순 없군요 사랑한다 기다려 주세요 사랑한단 그 말들도 당신의 행동 하나  진심 만을 원하죠 정말로 사랑한담  기다려 주세요 그댈 위해 참아줘요 당신의 행동 하나  아픈 추억 되가요 정말로 사랑한다면,3832101,정말로 사랑한다면,버스커 버스커 (Busker Busker),282430
57260ca02641f992192711da,봄 사랑 벚꽃 말고,이채규,40,길었던 겨우내 줄곧 품이 좀 남는 밤색 코트 그 속에 나를 쏙 감추고 걸음을 재촉해 걸었어 그런데 사람들 말이 너만 아직도 왜 그러니 그제서야 둘러보니 어느새 봄이 손 잡고 걸을 사람 하나 없는 내게 달콤한 봄바람이 너무해 나만 빼고 다 사랑에 빠져 봄노래를 부르고 꽃잎이 피어나 눈 앞에 살랑거려도 난 다른 얘기가 듣고 싶어 한바탕 휩쓸고 지나가버릴 오오 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 손에 닿지도 않을 말로 날 꿈틀거리게 하지 말어 맘 먹고 밖에 나가도 막상 뭐 별 거 있나 손 잡고 걸을 사람 하나 없는 내게 오 사랑노래들이 너무해 나만 빼고 다 사랑에 빠져 봄노래를 부르고 꽃잎이 피어나 눈 앞에 살랑거려도 난 다른 얘기가 듣고 싶어 한바탕 휩쓸고 지나가버릴 오오 봄 사랑 벚꽃 말고 남들보다 절실한 사랑 노래 가사를 불러 봐 수많은 연인들 가운데 왜 나는 혼자만 똑같은 거리와 어제와 같은 옷차림 난 제자린데 왜 세상은 변한 것만 같지 누군가와 봄길을 거닐고 할 필욘 없지만 누구나 한번쯤은 머물고 싶은 그런 기억을 만들고 싶어 떨어지는 벚꽃잎도 엔딩이 아닌 봄의 시작이듯 사실은 요즘 옛날 생각이 나 걷기만 해도 그리워지니까 다시 느낄 수 있나 궁금해지지만 Then you know what 나만 빼고 다 사랑에 빠져 봄노래를 부르고 꽃잎이 피어나 눈 앞에 살랑거려도 난 다른 얘기가 듣고 싶어 한바탕 휩쓸고 지나가버릴 오오 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고 봄 사랑 벚꽃 말고,4579468,봄 사랑 벚꽃 말고,"HIGH4, 아이유 (IU)",668831
57260ca02641f992192711de,20,,32,비틀비틀 걸어가는 나의 다리 오늘도 의미없는  또 하루가 흘러가죠 사랑도 끼리끼리  하는거라 믿는 나는 좀처럼 두근두근  거릴일이 전혀없죠 위잉위잉 하루살이도 처량한 나를 비웃듯이 멀리 날아가죠 비잉비잉 돌아가는 세상도 나를 비웃듯이  계속 꿈틀대죠 Tell me Tell me Please don’t tell 차라리 듣지 못한 편이  내겐 좋을거야 Tell me Tell me Please don’t tell 차라리 보지 못한 편이  내겐 좋을거야 ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai  사람들 북적대는  출근길의 지하철엔  좀처럼 카드찍고  타볼일이 전혀없죠 집에서 뒹굴뒹굴  할 일없어 빈둥대는 내 모습 너무 초라해서 정말 죄송하죠 위잉위잉 하루살이도 처량한 나를 비웃듯이 멀리 날아가죠 비잉비잉 돌아가는 세상도 나를 비웃듯이  계속 꿈틀대죠 쌔앵 쌔앵 칼바람도 상처난 내 마음을  어쩌지는 못할거야 뚜욱 뚜욱 떨어지는 눈물이 언젠가는  이세상을 덮을거야 Tell me Tell me Please don’t tell 차라리 듣지 못한 편이  내겐 좋을거야 Tell me Tell me Please don’t tell 차라리 보지 못한 편이  내겐 좋을거야 Tell me Tell me Please don’t tell 차라리 느껴보지 못한 편이 좋을거야 Tell me Tell me Please don’t tell 차라리 살아보지 못한 편이  좋을거야 비틀비틀 걸어가는 나의 다리 오늘도 의미없는 또 하루가 흘러가죠 사랑도 끼리끼리  하는거라 믿는 나는 좀처럼 두근두근  거릴일이 전혀없죠 위잉위잉 하루살이도 처량한 나를  비웃듯이 멀리 날아가죠 비잉비잉 돌아가는 세상도 나를  비웃듯이 계속 꿈틀대죠,5385974,위잉위잉,혁오 (hyukoh),755188
57260ca02641f992192711e0,The 1st Mini Album `광화문에서 (At Gwanghwa...,kenzie,25,넌 어땠는지 아직 여름이 남아 왠지 난 조금 지쳤던 하루 광화문 가로수 은행잎 물들 때 그제야 고갤 들었었나 봐 눈이 부시게 반짝이던 우리 둘은 이미 남이 되었잖아 네 품 안에서 세상이 내 것이었던 철없던 시절은 안녕 오늘 바보처럼 그 자리에 서 있는 거야 비가 내리면 흠뻑 젖으며 오지 않는 너를 기다려 나는 행복했어 그 손 잡고 걷던 기억에 또 뒤돌아 봐 네가 서 있을까 봐 난 모르겠어 세상 살아가는 게 늘 다른 누굴 찾는 일 인지 커피 향 가득한 이 길 찾아오며 그제야 조금 웃었던 나야 처음이었어 그토록 날 떨리게 한 사람은 너 뿐이잖아 누구보다 더 사랑스럽던 네가 왜 내게서 떠나갔는지 오늘 바보처럼 그 자리에 서 있는 거야 비가 내리면 흠뻑 젖으며 오지 않는 너를 기다려 나는 행복했어 그 손 잡고 걷던 기억에 또 뒤돌아 봐 네가 서 있을까 봐 그 자리에서 매일 알아가 조금씩 변해가는 내 모습은 먼 훗날엔 그저 웃어줘 난 행복해 오늘 여긴 그 때처럼 아름다우니 괜히 바보처럼 이 자리에 서 있는 거야 비가 내리면 흠뻑 젖으며 오지 않는 너를 기다려 나는 행복했어 광화문 이 길을 다시 한번 뒤돌아 봐 네가 서 있을까 봐,5458267,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),777716
57260ca12641f9921927129d,Loving U,이단옆차기,21,Hey 참 이상해 정말 strange 이런 적 없었는데 널 볼때마다 나 두근두근 떨리는게 When I see your face  혼자 막 상상을 해 나 표정 관리 안돼 미칠 것 같아  또 니가 니가 보고 싶어서 I wanna say woo woo woo woo yeh 너 때문에 그래 먼저 말하긴  싫은데 내 입가에 맴돌아 Loving U  U  나 어떡해  what should I do 조절이 안돼 내 맘 고장 나버린  heart 정신 못 차릴 만큼 Boy I'm falling in love with U U 나 어떡해 what should I do 널 놓치면 난 안돼 사랑한다고 Woo woo woo woo woo Woo woo woo woo woo woo Baby I'm in love with you ok let's talk about love  모두 휘파람을 불며 어머나 나를 꼬시려고 했던 남자들  이젠 모두 안녕 내 애교석인 목소리는  오빠만 부를래 오빠야 어쩌면 좋아 내가 사랑에 빠졌나 봐 Woo woo woo woo yeh 너 때문에 그래 먼저 말하긴 싫은데 내 입가에 맴돌아 Loving U  U  나 어떡해  what should I do 조절이 안돼 내 맘 고장 나버린  heart 정신 못 차릴 만큼 Boy I'm falling in love with U U 나 어떡해 what should I do 널 놓치면 난 안돼 사랑한다고 Woo woo woo woo woo Woo woo woo woo  Baby I'm in love with you 애타는 내 맘 너무 기나긴 밤  숨겨왔던 너를 향한 말 사랑해 Baby I’m in love with U U 나 어떻게 해 What should I do 조절이 안돼 내 맘 고장 나버린  heart 정신 못 차릴 만큼 Boy I'm falling in love with U U 나 어떡해 what should I do 널 놓치면 난 안돼 사랑한다고 Woo woo woo woo woo Woo woo woo woo woo woo Baby I'm in love with you Hello Hello 눈이 마주치면 L. O.  L. O. V. E 나는 말해 멜로 멜로 우린 L. O. L. O. V. E.  L. O. L. O. V. E I'm only think about U,3837683,Loving U (러빙유),씨스타 (Sistar),286535
57260ca12641f992192712b8,빅뱅 미니앨범 5집 Alive,TEDDY,20,여기 붙어라 모두 모여라  WE GON’ PARTY LIKE   리리리라라라  맘을 열어라 머릴 비워라   불을 지펴라 리리리라라라  정답은 묻지 말고 그대로 받아들여   느낌대로 가 ALRIGHT  하늘을 마주하고 두 손을 다 위로   저 위로 날뛰고 싶어 OH  나나나나나 나나나나나   WOW FANTASTIC BABY  DANCE I WANNA DAN DAN DAN DAN   DANCE FANTASTIC BABY  DANCE I WANNA DAN DAN DAN DAN   DANCE WOW FANTASTIC BABY  이 난장판에 HEY 끝판 왕 차례 HEY  땅을 흔들고 3분으론 불충분한   RACE WAIT  분위기는 과열   HUH CATCH ME ON FIRE HUH  진짜가 나타났다 나나나나  하나부터 열까지 모든 게 다 한 수위  모래 벌판 위를 미친 듯이   뛰어봐도 거뜬한 우리  하늘은 충분히 너무나 푸르니까  아무것도 묻지 말란 말이야   느끼란 말이야 내가 누군지  네 심장소리에 맞게 뛰기 시작해   막이 끝날 때까지 YE  I CAN’T BABY DON’T’ STOP THIS   오늘은 타락해 미쳐 발악해  가는거야 WOW FANTASTIC BABY  DANCE I WANNA DAN DAN DAN DAN   DANCE FANTASTIC BABY  DANCE I WANNA DAN DAN DAN DAN   DANCE WOW FANTASTIC BABY  BOOM SHAKALAKA  BOOM SHAKALAKA  BOOM SHAKALAKA  DAN DAN DAN DAN   DANCE  BOOM SHAKALAKA  BOOM SHAKALAKA  BOOM SHAKALAKA  DAN DAN DAN DAN   날 따라 잡아볼 테면 와봐   난 영원한 딴따라  오늘 밤 금기란 내겐 없어   mama just let me be your lover  이 혼란 속을 넘어 나나나나나  머리끝부터 발끝까지 비쥬얼은   쇼크 내 감각은 소문난 꾼   앞서가는 촉  남들보다는 빠른 걸음   차원이 다른 젊음   얼음얼음얼음 HOLD UP   나나나나나  네 심장소리에 맞게 뛰기 시작해   막이 끝날 때까지 YE  I CAN’T BABY DON’T’ STOP THIS   오늘은 타락해 미쳐 발악해   가는거야 WOW FANTASTIC BABY  DANCE I WANNA DAN DAN DAN DAN   DANCE FANTASTIC BABY  DANCE I WANNA DAN DAN DAN DAN   DANCE WOW FANTASTIC BABY  BOOM SHAKALAKA  BOOM SHAKALAKA  BOOM SHAKALAKA  DAN DAN DAN DAN   DANCE  BOOM SHAKALAKA  BOOM SHAKALAKA  BOOM SHAKALAKA  DAN DAN DAN DAN   다 같이 놀자 YE YE YE  다 같이 뛰자 YE YE YE 다 같이 돌자 YE YE YE  다 같이 가자 WOW FANTASTIC BABY,3715676,Fantastic Baby,빅뱅,228599
57260ca12641f992192712cb,응답하라 1988 OST Part 2,이적,26,그대여 아무 걱정 하지 말아요 우리 함께 노래 합시다 그대 아픈 기억들 모두 그대여 그대 가슴에 깊이 묻어 버리고  지나간 것은 지나간 대로 그런 의미가 있죠 떠난 이에게 노래 하세요 후회없이 사랑했노라 말해요 그대는 너무 힘든 일이 많았죠 새로움을 잃어 버렸죠 그대 슬픈 얘기들 모두 그대여  그대 탓으로 훌훌 털어 버리고 지나간 것은 지나간 대로 그런 의미가 있죠 우리 다 함께 노래 합시다 후회없이 꿈을 꾸었다 말해요 지나간 것은 지나간 대로 그런 의미가 있죠 우리 다 함께 노래 합시다 후회없이 꿈을 꾸었다 말해요 지나간 것은 지나간 대로 그런 의미가 있죠 우리 다 함께 노래 합시다 후회없이 꿈을 꾸었다 말해요 새로운 꿈을 꾸겠다 말해요,7921208,걱정말아요 그대,이적,921876
57260ca12641f99219271375,두사랑,동네형,22,미쳤다고 하겠지 내 지금 사랑이 어떤 건지 듣는 사람들은 사랑이란 반드시 한 사람과 하는 거라면서 나를 욕하겠지 하지만 난 한 사람을 가볍게 사랑하지 않아 이해 못하겠지 두 사람을 미친 듯이 온 마음 다 바쳐서 사랑해 나도 내 맘을 모르겠어 내 두사랑은 한 사랑보다 깊어 난 두 사람 중 한 사람도 곁에서 보낼 수 없는데 이러면 안 되는데 누구에게도 털어 놓을 수 없어 없어 정말이야 나 두 사람을 사랑해 목숨 바쳐 나 두 사람을 사랑하면 안 되는걸 너무 잘 알면서 너무 잘 알면서 둘 중 누구도 보낼 수가 없어 없어 정말이야 이해할 수 있어 처음 봤을 땐 그냥 지나치는 사람쯤 두 번짼 풍선처럼 네 맘에서 점점 커지고 그러다 너도 모르는 사이 어느새 이젠 한 가슴에 살게 된 전혀 다른 두사랑 익숙함과 새로움 둘 사이  둘 다 상처주기 싫어 꽤나 힘들었겠어 괜찮아 맘 가는 대로 해  그 맘이 진심이라면 넌 좀 더 이기적이어도 돼 내 두사랑은 한 사랑보다 깊어 난 두 사람 중 한 사람도 곁에서 보낼 수 없는데 이러면 안 되는데 누구에게도 털어 놓을 수 없어 없어 정말이야 나 두 사람을 사랑해 목숨 바쳐 나 두 사람을 사랑하면 안 되는걸 너무 잘 알면서 너무 잘 알면서 둘 중 누구도 보낼 수가 없어 없어 정말이야 스스로가 밉고 이해할 수 없어도 사람 마음이란 게 가끔씩 그럴 수 있지 나쁜 건 나쁜 쪽이 되기 싫은 너의 맘 상처주지 않는 법 따위 없다고 애매하고 못된 헷갈리고 서툰 그런 맘이라 생각되면 잠시 두면 돼 괜찮아 맘 가는 대로 해  그 맘이 진심이라면 넌 좀 더 이기적이어도 돼 이 두 사람은 너무 날 사랑해서 난 두 사람 중 한 사람도 아프게 할 수가 없는데 이러면 안 되는데 누구에게도 털어 놓을 수 없어 없어 정말이야 나는 사랑이 아닌 사랑들을 해요 이걸 어쩌지 이걸 어쩌지 어쩌면 좋지 어떡하죠 그 어떤 사랑보다 정말 깊은 걸요 대체 누가 날 대체 누가 날 이해해줄지,5628083,두사랑 (Feat. 매드클라운),다비치,833378
57260ca12641f992192713a0,그리움,최규성,22,늦은저녁 하루를보내고 찬바람에 창문을 닫으니 아득하게 조용한 방에서 아주 작은 조명하나를 켜놓고 어둑해진 밖을 바라보니 문득 너무도 슬퍼지네 매일듣는 노래 LIST 엔 하나같이 다 우리얘기뿐 이별은 모두 다 같으니까  다시 조심스럽게 행복했던 날 아름답던 너를 그려보니 나도모르게 눈물이 나네 그리워 그리워 니가  너무나 그리워서 보고싶어서 잊고싶지않아서  잊을수가 없어서 못해준게 너무 많아서 더 그리워 너무나도 사랑했었기에 아름답게 우린 헤어졌어 현실안에 서로를 위해서 알아 어차피 우린 안될걸 누구보다 잘 알지만 왜이렇게도 눈물이 나는건지 그리워 그리워  니가 너무나 그리워서 보고 싶어서 잊고 싶지않아서  잊을 수가 없어서 못해준게 너무 많아서 그리워 그리워  니가 너무나 그리워서 보고싶어서 정말 널 잊고 싶지 않아서 널 다시 붙잡고 싶어서 지금 너무나 난 니가 그리워,3585793,그리워 그리워,노을,174014
57260ca12641f992192713af,Primary And The Messengers Part 3,프라이머리,23,Party time 아는 사람 없네 지루해 앉아있기만 해 바텐더 뭘 마셔야 해 그래 그걸로 줘 cause it's red 음악 바꼈네 up tempo 그래도 난 여전해 down tempo 아 술은 안마셔 그냥 색깔이 맘에 들어 골랐어 그때 널 봤어 빨간 스커트 빨간 립스틱 that's a point 넌 저기 서서 떠들고 있는 멍청한  여자들과는 달라 I see through 넌 보일 듯 보이지 않아 안타까운 마음에 쳐다만 봤네 I see through U See through U I see through U See through U 요즘엔 되는 일 하나 없네 내일도 일하러 가야돼 바텐더 한잔 독하게 줘봐  여기 크레딧카드 줄게 친구들에게 한잔씩 쫙 돌려줘봐  헤이 헤이 앗 한도초과 그냥 춤 좀 땡기다가 집에 가고싶어 엉뚱한 여자 앵기잖아 도망가고 싶어 적당히 끼 좀 부리다가 갈래 밤새는 건 좀 무리잖아 친구 눈 피해서 몰래 나가다가  걸렸어 그때 널 봤어 빨간 스커트 빨간 립스틱  that's a point 넌 저기 서서 떠들고 있는 멍청한  여자들과는 달라 I see through 넌 보일 듯 보이지 않아 안타까운 마음에 쳐다만 봤네 I see through U See through U I see through U See through U 왼쪽으로 1보 없어 다시 뒤로 4보 없어 오른쪽으로 2보 가도 없네  아 다시 앞으로 3보 난 안보여 머리는 땡땡 클럽 안은 마치 퇴근시간의  뱅뱅사거리같어 완전 바글바글 그녀 근처에 와글와글 이상한 기분야 몸이 가벼운걸 취한 건 오 아냐 워어 쟤 누구야  ah 궁금할 뿐야 너무 괜찮은걸 놓치면 후회할거야 넌 보일 듯 보이지 않아 안타까운 마음에 쳐다만 봤네 I see through U See through U I see through U See through U,3779134,"씨스루 (Feat. 개코, Zion.T)",프라이머리 (Primary),254636
57260ca12641f992192713b3,투유 프로젝트 - 슈가맨 Part 3,필터,25,아마도 그건 사랑이었을 거야 희미하게 떠오르는 기억이 이제야 그 마음을 알아 버렸네 그대 눈에 비친 나의 모습을 차가운 내 맘에 남은 너의 뒷모습 열린 문틈으로 넌 내게 다가올 것 같아 한참을 멍하니 바라보다  아침 햇살에 눈을 뜨고 말았네 사랑 그것은 엇갈린 너와 나의 시간들 스산한 바람처럼 지나쳐갔네 사랑 그것은 알 수 없는 너의 그리움 남아 있는 나의 깊은 미련들 사실 그때도 알고 있었던 그 터질 듯한 감정 난 아직까지도 이 손가락 끝이 찌릿할 만큼 못 잊었어 결국엔 입을 떼지 못했지 단 한 마디도 니가 오는 길을 알고 있기에  일부러 엇갈린 길을 따라서  걷던 발 넌 아마 몰랐겠지 다행이야 내가 본 게 뒷모습이어서 그게 기억되는 너의 마지막 모습이어서 차가운 내 맘에 남은 너의 뒷모습 열린 문틈으로 넌 내게 다가올 것 같아 한참을 멍하니 바라보다  아침 햇살에 눈을 뜨고 말았네 사랑 그것은 엇갈린 너와 나의 시간들 스산한 바람처럼 지나쳐갔네 사랑 그것은 알 수 없는 너의 그리움 남아 있는 나의 깊은 미련들 다시 올 수 없는 시간들,7912749,아마도 그건,"크러쉬(CRUSH), 로꼬(LOCO)",921330
57260ca22641f9921927140a,The 2nd Album `EXODUS`,Dantae Johnson,22,CALL ME BABY   Call me baby  이 거리는 완전 난리야  Call me baby  사람들 사이는 남이야  Call me baby  함께하는 매 순간이  Like BOOM BOOM BOOM  BOOM BOOM  What up  Hey Girl 영원 같던 찰나  운명 같은 순간  나를 한 순간 뚫고가  번개처럼 이 세계를  넌 내 이름 불러주며  나에게로 다가와  놀라워 섬광처럼 가득 차  너를 마주한 순간 oh my  편하게 여기 앉아  이제 내 얘기를 들어봐  Oh I don't care  나 멀리멀리 돌아간대도  이렇게 너의 곁에  단 한 남자가 되어줄 테니  메마른 내 입술에  너 스며들어와 나를 깨워  The time's wasting girl  So don't wait don't wait too long  빛나는 것들은 많아  그 안에 진짜를 봐봐  Call me baby Call me baby  Call me baby Call me baby  You know my name girl  널 향해 커져간 마음아  너 말곤 그 문을 닫아  You know I'm here girl  Call me baby Call me baby  Call me baby Call me baby  몇 번이라도 Call me girl  나를 나로 존재하게 해  내 세상은 오직 you're the one  You're the one   Girl you're the one I want  빛나는 것들은 많아  그 안에 진짜를 봐봐  Call me baby Call me baby  Call me baby Call me baby  몇 번이라도 Call me girl  Baby girl 욕심들 속에 날 선  그 어떤 말도 넘어설  그런 믿음을 보여준 너   모두 변해 날 떠나간대도  너는 나만의 lady   내 손을 잡아주는 그거면 돼  빛나는 것들은 많아  그 안에 진짜를 봐봐  Call me baby Call me baby  Call me baby Call me baby  You know my name girl  널 향해 커져간 마음아  너 말곤 그 문을 닫아  You know I'm here girl  Call me baby Call me baby  Call me baby Call me baby  어둔 미로 속에 갇혔던 Oh 나  그 어둠 속에서  날 깨워준 네 목소리 들려와   날 다시 태어나게 해 Yeah  E X O Listen Say my name Louder  혼란스러운 공간 속  날 이끌어줄 빛이 되고  놓치지 않아준 너라면  What up  널 안고 변치 않을게  널 안고 나를 떠나버린  사람들과 마주해   Never don't mind about a thing  내 가슴속 그 거대한 공백에 널 더해   흔들리는 세상 속에서  Whoo Babe  빛이 돼준 오직 한 사람 바로 너  Girl you're the one I want  You're the one I want  빛나는 것들은 많아  그 안에 진짜를 봐봐  Call me baby Call me baby  Call me baby  I'll be your baby yeah  You know my name girl  Ho  나를 나로 존재하게 해  You know I'm here girl  내 세상은 오직 you're the one  You're the one  Girl you're the one I want  빛나는 것들은 많아  그 안에 진짜를 봐봐  Call me baby Call me baby  Call me baby Call me baby  몇 번이라도 Call me girl,5644620,CALL ME BABY,EXO,836760
57260ca22641f9921927147c,2002,GroovyRoom (그루비룸),29,나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 조금 슬퍼 보이면 어때 너만 그런 게 아닐 텐데 때로는 lonely lonely lonely 때로는 lonely lonely lonely 나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 너와 헤어지고 난 후에 한번에 관계 역시 넌 최고였어 사랑을 할 땐 감동밖에 누가 널 만나게 될진 모르겠지만 그 자식 운이 텄네 그래 슬픈 생각보단 오히려 이렇게 쿨한게 편해 열 편의 영화 열 번의 취함 열 명의 위로와 열 번의 낮과 밤 그걸로 충분하면 좋겠어 지금 이 힘든 이별을 견디는 시간 많은 일들과 작은 웃음들 억지로 만들어가며 적응하는 중 좋은 것만 생각해 그래야 좀 맘이 편해 어차피 사랑도 세월 따라 다 변해 추억 같은 노래 그래 어쩌면 지금 내게 필요한 건 힘이 들 때마다 네가 항상 웃으면서 내게 했던 그 말 나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 조금 슬퍼 보이면 어때 너만 그런 게 아닐 텐데 때로는 lonely lonely lonely 때로는 lonely lonely lonely 나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 사랑은 가고 난 그냥 또 혼자 사는 남자 라면 물 맞추기 선수 가끔씩은 혼잣말하며 외로운 소파와 함께 살아 잠이 들기 전엔 TV 드라마 혹은 영화 네가 없이도 시간은 잘도 흘러가고 너의 연락 없는 전화는 그냥 꺼놔 아마 내일도 그러겠지만 알게 뭐야 끝난 거야 이미 우리 사랑은 죽었고 이별은 춥고 가슴 아픈 평화 또 때로는 무서운 밤의 긴 침묵 같은 거야 이별이 그런 거지 뭐 멀쩡하다가도 울컥하는 실컷 미워하다가 눈물 참는 거 밤이 되면 높은 빌딩 깜박거리는 빨간 불빛 그처럼 네가 떠올라 더 지쳐가는 거 이별은 그런 거야 이별은 그런 거야 멀쩡하다가도 울컥 하는 거 이별은 그런 거야 이별은 그런 거야 실컷 미워하다가도 눈물 참는 거 나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 조금 슬퍼 보이면 어때 너만 그런 게 아닐 텐데 때로는 lonely lonely lonely 때로는 lonely lonely lonely 나가서 바람이나 좀 쐐 이제는 내가 없는 곳에 나가서 바람이나 좀 쐐 조금 슬퍼 보이면 어때 나가서 바람이나 좀 쐐 조금 슬퍼 보이면 어때,7858908,바람이나 좀 쐐 (Feat. MIWOO),Gary (개리),904235
57260ca22641f99219271492,6집 싸이6甲 Part 1,유건형,24,오빤 강남스타일 강남스타일 낮에는 따사로운 인간적인 여자 커피 한잔의 여유를 아는 품격  있는 여자 밤이 오면 심장이  뜨거워지는 여자 그런 반전 있는 여자 나는 사나이 낮에는 너만큼 따사로운  그런 사나이 커피 식기도 전에 원샷 때리는  사나이 밤이 오면 심장이  터져버리는 사나이 그런 사나이 아름다워 사랑스러워 그래 너 hey 그래  바로 너 hey 아름다워 사랑스러워 그래 너 hey 그래  바로 너 hey 지금부터 갈 데까지 가볼까 오빤 강남스타일 강남스타일 오빤 강남스타일 강남스타일 오빤 강남스타일 Eh Sexy Lady 오빤 강남스타일 Eh Sexy Lady 오오오오 정숙해 보이지만  놀 땐 노는 여자 이때다 싶으면 묶었던  머리 푸는 여자 가렸지만 웬만한  노출보다 야한 여자 그런 감각적인 여자 나는 사나이 점잖아 보이지만  놀 땐 노는 사나이 때가 되면  완전 미쳐버리는 사나이 근육보다 사상이  울퉁불퉁한 사나이 그런 사나이 아름다워 사랑스러워 그래 너 hey 그래  바로 너 hey 아름다워 사랑스러워 그래 너 hey 그래  바로 너 hey 지금부터 갈 데까지 가볼까 오빤 강남스타일 강남스타일 오빤 강남스타일 강남스타일 오빤 강남스타일 Eh Sexy Lady 오빤 강남스타일 Eh Sexy Lady 오오오오 뛰는 놈 그 위에 나는 놈 baby baby 나는 뭘 좀 아는 놈 뛰는 놈 그 위에 나는 놈 baby baby 나는 뭘 좀 아는 놈 You know what I'm saying 오빤 강남스타일 Eh Sexy Lady 오빤 강남스타일 Eh Sexy Lady 오빤 강남스타일,3960905,강남스타일,싸이 (Psy),297194
